J133352.8-262354    -9.99 0.00 0 -9.99 0.00 0  0.32 0.03 4  0.47 0.05  4  0.33 0.10 1 0.25 0.01 23 -0.13 0.02 11  0.18 0.01 22  0.18 0.01 28  1.07 0.99  2  0.18 0.03 5 -0.41 0.01 3 -0.29 0.04 2 -0.02 0.01 14 -9.99 0.00 0  0.31 0.07 2 -0.32 0.03 5  0.07 0.10 1 -9.99 0.00 0 -0.08 0.20  1 -9.99 0.00 0  0.27 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J140308.6-321401    -9.99 0.00 0  0.28 0.07 2  0.43 0.10 1  0.60 0.05  5  0.49 0.10 1 0.35 0.01 23  0.24 0.02 12  0.26 0.01 21  0.41 0.01 24  1.63 0.31  5  0.30 0.04 4 -0.52 0.06 3 -0.19 0.22 2  0.01 0.01 14 -0.80 0.10 1  0.08 0.07 2 -0.15 0.02 6 -9.99 0.00 0 -9.99 0.00 0  0.10 0.10  1 -9.99 0.00 0  0.39 0.04  4 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
2MJ14043762+0011117 -9.99 0.00 0 -9.99 0.00 0  0.33 0.10 1  0.47 0.03  9  0.43 0.10 1 0.37 0.01 16  0.06 0.02 11  0.14 0.01 17  0.19 0.01 18 -0.15 0.03  7  0.11 0.23 3 -0.59 0.06 4 -0.09 0.01 2 -0.03 0.01 18 -9.99 0.00 0 -0.07 0.07 2 -0.01 0.02 6  0.28 0.11 2  0.50 0.05 4  0.46 0.04  5  0.48 0.09 3  0.50 0.02  8  0.66 0.07 2  0.77 0.07 2  0.45 0.10 1 -9.99 0.00 0
J141015.9-034355    -9.99 0.00 0 -9.99 0.00 0  0.29 0.04 3  0.39 0.04  5  0.22 0.10 1 0.29 0.01 24 -0.05 0.02 11  0.15 0.01 21  0.10 0.01 27 -0.09 0.18  2  0.18 0.05 3 -0.49 0.04 5 -0.03 0.01 2 -0.09 0.01 13 -9.99 0.00 0 -0.02 0.07 2 -0.23 0.05 5  0.15 0.10 1  0.20 0.06 3  0.15 0.07  1 -9.99 0.00 0  0.30 0.06  3 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0  0.45 0.20 1
J141640.8-242200    -9.99 0.00 0 -9.99 0.00 0  0.37 0.10 1  0.55 0.38  2  0.30 0.10 1 0.26 0.01 20 -0.03 0.02  9  0.34 0.01 19  0.24 0.01 28  1.06 1.00  2 -0.10 0.11 2 -0.44 0.02 3 -0.10 0.00 1 -0.06 0.01 12 -9.99 0.00 0  0.18 0.07 2 -0.15 0.02 8 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J141808.7-284208    -9.99 0.00 0 -9.99 0.00 0  0.27 0.10 1  0.54 0.07  3  0.82 0.10 1 0.27 0.01 23  0.00 0.01 12  0.27 0.01 19  0.23 0.01 28  1.06 0.95  2  0.03 0.05 5 -0.54 0.01 3  0.22 0.00 1 -0.11 0.01 11 -9.99 0.00 0  0.00 0.07 2 -0.34 0.02 6 -0.01 0.10 1 -0.31 0.10 1  0.27 0.07  2 -9.99 0.00 0  0.39 0.07  2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J141914.0-084441    -9.99 0.00 0  0.05 0.10 1  0.44 0.04 3  0.41 0.06  5  0.55 0.10 1 0.36 0.01 23 -0.01 0.01 11  0.23 0.01 22  0.22 0.01 30  1.09 0.95  2  0.12 0.03 5 -0.50 0.01 3 -0.12 0.02 2 -0.06 0.01 14 -9.99 0.00 0  0.03 0.07 2 -0.27 0.02 5  0.04 0.10 1 -0.06 0.07 2 -9.99 0.00  0  0.44 0.10 1  0.39 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J150025.0-061337    -9.99 0.00 0 -0.05 0.07 2  0.41 0.10 1  0.48 0.04  9  0.75 0.10 1 0.45 0.00 22  0.02 0.01 13  0.31 0.01 15  0.27 0.01 26 -0.20 0.04  4  0.06 0.06 4 -0.42 0.02 5  0.02 0.02 2 -0.07 0.01 18 -0.95 0.10 1  0.10 0.07 2 -0.22 0.02 7  0.37 0.06 3  0.00 0.07 3 -0.12 0.06  3  0.28 0.07 2  0.05 0.02  8 -9.99 0.00 0  0.15 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J150203.0-052857    -9.99 0.00 0 -0.09 0.07 2  0.39 0.10 1  0.24 0.03  9  0.51 0.10 1 0.35 0.01 17  0.08 0.02 13  0.19 0.00 20  0.24 0.01 25  0.29 0.00  1  0.29 0.05 5 -0.39 0.06 3 -0.03 0.09 2 -0.08 0.01 17 -0.88 0.07 2  0.19 0.07 2 -0.37 0.02 7  0.25 0.06 3  0.28 0.05 4 -0.11 0.05  4  0.19 0.06 3  0.10 0.02 10  0.15 0.07 2  0.44 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J150757.0-065959    -9.99 0.00 0 -0.03 0.07 2  0.59 0.10 1  0.26 0.03  7  0.58 0.10 1 0.37 0.01 19  0.10 0.01 13  0.30 0.01 19  0.32 0.01 23  0.20 0.04  7  0.27 0.06 5 -0.33 0.03 5 -0.08 0.13 2 -0.01 0.01 18 -0.83 0.07 2  0.02 0.07 2 -0.22 0.02 7  0.47 0.07 2  0.04 0.06 3  0.08 0.05  4  0.42 0.10 1  0.09 0.02 10  0.12 0.07 2  0.39 0.09 2 -9.99 0.00 0 -9.99 0.00 0
J150833.9-145917    -9.99 0.00 0 -9.99 0.00 0  0.34 0.10 1  0.69 0.04  7  0.35 0.10 1 0.21 0.01 23  0.11 0.02 12  0.12 0.01 20  0.26 0.01 29 -0.45 0.00  1  0.18 0.05 5 -0.20 0.04 4  0.14 0.04 2 -0.01 0.01 13 -9.99 0.00 0  0.13 0.10 1 -0.17 0.02 6 -9.99 0.00 0  0.20 0.10 2 -9.99 0.00  0 -9.99 0.00 0  0.37 0.05  4 -9.99 0.00 0  0.55 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J151116.8+002525    -9.99 0.00 0 -9.99 0.00 0  0.21 0.10 1  0.68 0.11  2  0.40 0.10 1 0.37 0.01 20  0.15 0.02 12  0.27 0.01 20  0.31 0.01 29 -0.14 0.01  2  0.10 0.05 4 -0.43 0.06 3  0.26 0.02 3 -0.04 0.01 12 -9.99 0.00 0  0.08 0.07 2 -0.32 0.03 6  0.42 0.10 1 -0.03 0.11 2  0.07 0.10  1  0.62 0.10 1  0.35 0.07  4  0.60 0.10 1  0.62 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J151608.7-212200    -9.99 0.00 0  0.08 0.07 2  0.28 0.10 1  0.52 0.08  5  0.62 0.10 1 0.35 0.01 22 -0.01 0.02 12  0.33 0.01 14  0.31 0.01 23  0.48 0.57  3 -0.02 0.13 3 -0.47 0.04 3 -0.03 0.01 3  0.00 0.01 16 -0.79 0.10 1  0.31 0.07 2  0.07 0.03 6  0.62 0.07 2 -9.99 0.00 0 -9.99 0.00  0  0.27 0.10 1 -0.08 0.07  2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
2MJ15211026-0607566 -9.99 0.00 0 -0.06 0.07 2  0.30 0.10 1  0.43 0.02  6  0.56 0.10 1 0.31 0.01 21  0.02 0.01 12  0.27 0.01 19  0.24 0.01 30  1.24 0.49  4  0.12 0.06 4 -0.39 0.05 4  0.15 0.08 2 -0.06 0.01 12 -0.95 0.10 1  0.13 0.07 2 -0.07 0.04 6  0.29 0.06 3  0.29 0.06 3  0.29 0.04  6  0.56 0.06 3  0.54 0.02 11  0.67 0.09 1  0.94 0.10 1  1.10 0.10 1  0.62 0.15 1
J152713.5-233618    -9.99 0.00 0 -9.99 0.00 0  0.10 0.03 4 -9.99 0.00  0 -9.99 0.00 0 0.14 0.01 14 -0.06 0.02  6  0.43 0.04  3  0.34 0.01 14  1.81 0.75  2 -9.99 0.00 0 -0.20 0.00 1  0.07 0.00 1  0.00 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J153421.9-085747    -9.99 0.00 0 -9.99 0.00 0  0.31 0.03 2  1.50 0.79  2  0.56 0.10 1 0.27 0.02 14 -0.09 0.02  7  0.09 0.01 10  0.16 0.01 28 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0  0.23 0.03 4  0.19 0.09  2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J153830.9-180424    -9.99 0.00 0 -9.99 0.00 0  0.33 0.10 1  0.39 0.04  6  0.68 0.10 1 0.32 0.01 25 -0.03 0.02 12  0.23 0.01 21  0.19 0.01 26  1.21 0.51  4  0.15 0.05 5 -0.58 0.01 3  0.19 0.00 1 -0.14 0.01 13 -9.99 0.00 0  0.02 0.01 2  0.17 0.03 4  0.42 0.07 3  0.77 0.02 6  0.61 0.01 17  0.92 0.01 5  0.86 0.00 20  1.03 0.02 5  1.32 0.02 7  1.11 0.05 3  1.12 0.07 2
J154204.1-013121    -9.99 0.00 0  0.20 0.10 1  0.38 0.10 1  0.66 0.04  6  0.56 0.10 1 0.41 0.01 22  0.18 0.01 13  0.18 0.01 21  0.32 0.01 29  1.22 0.33  5  0.13 0.07 4 -0.54 0.01 2 -0.28 0.12 4 -0.04 0.01 13 -9.99 0.00 0  0.18 0.07 2 -0.35 0.04 5  0.12 0.14 2  0.12 0.07 2 -9.99 0.00  0 -9.99 0.00 0  0.02 0.10  1  0.02 0.10 1  0.52 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J154755.2-083710    -9.99 0.00 0 -9.99 0.00 0  0.41 0.10 1  0.56 0.04  4  0.53 0.10 1 0.37 0.01 22  0.05 0.02 12  0.42 0.01 13  0.50 0.01 24  0.53 0.16  3  0.31 0.03 4 -0.46 0.04 3 -0.19 0.07 4  0.01 0.01 16 -0.90 0.10 1  0.08 0.07 2 -0.20 0.02 6 -9.99 0.00 0 -9.99 0.00 0 -0.22 0.10  1 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J155427.3+002137    -9.99 0.00 0 -9.99 0.00 0  0.60 0.03 4  0.73 0.10  2  0.54 0.10 1 0.60 0.01 21 -0.01 0.02  9  0.58 0.01 16  0.26 0.01 25  1.53 0.48  3  0.03 0.03 5 -0.45 0.01 3  0.15 0.02 3  0.03 0.01  9 -9.99 0.00 0  0.10 0.07 2 -0.39 0.04 5 -0.11 0.10 1 -0.26 0.11 2 -9.99 0.00  0 -9.99 0.00 0 -0.31 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J160245.0-152102    -9.99 0.00 0 -0.15 0.10 1  0.15 0.10 1  0.42 0.04  6  0.40 0.10 1 0.28 0.01 24 -0.14 0.05  8  0.23 0.01 21  0.22 0.01 28  1.16 0.33  5  0.13 0.04 5 -0.72 0.02 4 -0.38 0.09 3 -0.18 0.01 13 -9.99 0.00 0  0.05 0.07 2 -0.38 0.05 4  0.16 0.10 1 -0.04 0.07 2 -9.99 0.00  0  0.46 0.10 1 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J160612.7-040034     0.60 0.10 1  0.00 0.10 1  0.51 0.10 1  0.36 0.04  6 -9.99 0.00 0 0.41 0.01 14  0.18 0.01 11  0.24 0.01 11  0.25 0.01 17  0.04 0.01 11  0.20 0.09 3 -0.39 0.06 3 -0.12 0.16 3 -0.02 0.01 16 -0.80 0.10 1  0.13 0.07 2 -0.12 0.04 5  0.78 0.10 1  0.14 0.05 4 -0.02 0.06  3  0.15 0.07 2  0.15 0.02  9  0.28 0.09 3  0.58 0.11 2  0.40 0.10 1 -9.99 0.00 0
J160642.3-163245    -9.99 0.00 0 -9.99 0.00 0  0.54 0.10 1  0.48 0.04  6  0.41 0.10 1 0.38 0.01 21  0.06 0.02 12  0.36 0.01 17  0.47 0.01 25 -0.19 0.07  3  0.19 0.06 4 -0.48 0.03 5 -0.03 0.00 1 -0.06 0.01 18 -0.94 0.10 1 -0.03 0.07 2 -0.36 0.04 6 -9.99 0.00 0 -9.99 0.00 0 -0.39 0.07  2 -9.99 0.00 0 -0.39 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J160951.2-094118    -9.99 0.00 0 -9.99 0.00 0  0.56 0.03 4 -9.99 0.00  0 -9.99 0.00 0 0.39 0.01 19  0.08 0.02 11  0.26 0.00 19  0.26 0.00 31  1.93 0.63  3 -0.08 0.02 2 -0.49 0.02 3  0.29 0.03 2 -0.03 0.02 10 -9.99 0.00 0  0.13 0.07 2 -0.37 0.04 6 -9.99 0.00 0 -0.01 0.07 2 -9.99 0.00  0  0.49 0.10 1 -0.06 0.10  1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J161228.4-054142    -9.99 0.00 0  0.10 0.10 1  0.37 0.10 1  0.34 0.02 10  0.50 0.10 1 0.47 0.01 17  0.02 0.02 14  0.26 0.01 18  0.30 0.01 23 -0.03 0.02  5  0.32 0.06 5 -0.49 0.05 4 -0.37 0.23 2 -0.05 0.01 18 -0.88 0.09 2 -0.10 0.07 2 -0.22 0.04 6  0.07 0.11 2  0.00 0.13 2  0.20 0.06  3  0.36 0.07 2  0.13 0.02  8 -9.99 0.00 0  0.28 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J161228.3-084808    -9.99 0.00 0 -9.99 0.00 0  0.35 0.10 1  0.39 0.03  7  0.75 0.10 1 0.40 0.00 20  0.11 0.01 13  0.32 0.01 18  0.31 0.01 23  0.26 0.00  1  0.07 0.04 4 -0.35 0.04 5 -0.04 0.00 1 -0.04 0.01 19 -0.85 0.10 1  0.05 0.07 2 -0.16 0.03 7  0.09 0.07 2  0.14 0.07 2 -0.09 0.06  3  0.33 0.07 2  0.22 0.02 10  0.39 0.20 1  0.42 0.10 1  0.40 0.10 1 -9.99 0.00 0
J161635.6-040115    -9.99 0.00 0 -0.08 0.07 2  0.51 0.10 1  0.44 0.02 11  0.56 0.10 1 0.45 0.01 17  0.09 0.02 14  0.35 0.00 20  0.32 0.01 22  0.25 0.07  7  0.15 0.07 4 -0.35 0.02 6 -0.18 0.20 2 -0.01 0.01 17 -0.85 0.07 2  0.17 0.07 2 -0.17 0.04 6  0.18 0.07 2 -0.09 0.07 3 -0.16 0.06  3  0.23 0.07 2  0.01 0.02  5 -9.99 0.00 0  0.31 0.07 2 -9.99 0.00 0 -9.99 0.00 0
J161843.1-063056    -9.99 0.00 0 -9.99 0.00 0  0.54 0.07 3  0.87 0.00  1 -9.99 0.00 0 0.34 0.02 14  0.10 0.06  7  0.37 0.04  9  0.15 0.02 21 -9.99 0.00  0  0.12 0.04 3 -0.40 0.00 1 -0.12 0.00 1  0.11 0.07  6 -9.99 0.00 0 -9.99 0.00 0 -0.36 0.07 2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J162722.5-084836    -9.99 0.00 0 -9.99 0.00 0  0.33 0.10 1  0.64 0.10  5  0.53 0.10 1 0.29 0.01 22  0.07 0.02 12  0.20 0.01 22  0.37 0.01 25  1.49 0.59  3  0.11 0.33 2 -0.41 0.05 5 -0.19 0.03 2 -0.13 0.01 10 -9.99 0.00 0  0.10 0.07 2 -0.07 0.05 4 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J162856.2-101457    -9.99 0.00 0  0.05 0.05 1  0.45 0.10 1  0.52 0.04  8  0.42 0.10 1 0.34 0.01 23 -0.05 0.02 13  0.27 0.01 16  0.20 0.01 22  0.91 0.69  3  0.11 0.04 5 -0.42 0.02 4 -0.05 0.03 2 -0.07 0.01 11 -9.99 0.00 0 -0.05 0.07 2 -0.29 0.02 8  0.08 0.07 2  0.02 0.06 3  0.17 0.07  2  0.36 0.07 2  0.06 0.06  3  0.29 0.10 1 -9.99 0.00 0  0.65 0.10 1 -9.99 0.00 0
J163931.1-052252    -9.99 0.00 0 -0.20 0.10 1  0.29 0.10 1  0.60 0.04  6  0.66 0.10 1 0.38 0.00 21 -0.02 0.01 13  0.22 0.01 15  0.22 0.01 19  0.22 0.09  5  0.33 0.04 5 -0.46 0.04 6 -0.09 0.04 2 -0.16 0.01 18 -1.00 0.10 1  0.13 0.07 2 -0.47 0.03 6 -9.99 0.00 0 -9.99 0.00 0 -0.10 0.07  2 -9.99 0.00 0 -0.07 0.04  5 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J164551.2-042947    -9.99 0.00 0 -9.99 0.00 0  0.59 0.10 1  0.23 0.08  5  0.35 0.10 1 0.34 0.00 22 -0.03 0.02 13  0.36 0.01 16  0.39 0.01 22  0.56 0.23  5  0.13 0.08 5 -0.41 0.02 6 -0.03 0.00 1 -0.02 0.01 18 -9.99 0.00 0  0.01 0.07 2 -0.32 0.05 5  0.08 0.10 1 -0.37 0.10 1 -0.22 0.07  2  0.28 0.10 1 -0.05 0.06  3 -9.99 0.00 0  0.08 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J181146.8-212609    -9.99 0.00 0  0.46 0.05 2  0.54 0.10 1  0.46 0.01 20 -9.99 0.00 0 0.42 0.01 11  0.05 0.01 13  0.11 0.01  5  0.23 0.03 16 -0.18 0.01 11  0.38 0.28 3 -0.28 0.00 1 -0.12 0.00 1  0.06 0.01 14 -9.99 0.00 0  0.09 0.07 2 -0.37 0.05 4 -9.99 0.00 0  0.03 0.06 3  0.13 0.10  1 -9.99 0.00 0  0.17 0.05  5 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J190501.2-194928    -9.99 0.00 0  0.00 0.04 2  0.37 0.10 1  0.48 0.03  8  0.40 0.10 1 0.31 0.01 21  0.00 0.01 13  0.22 0.01 17  0.15 0.01 26  0.97 0.44  4  0.12 0.04 5 -0.42 0.01 4  0.01 0.01 2 -0.09 0.01 12 -0.92 0.05 1  0.05 0.04 2 -0.29 0.02 7  0.12 0.06 3  0.00 0.03 3  0.06 0.04  5  0.19 0.10 1  0.04 0.03  7 -0.01 0.10 1  0.29 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J200506.7-305745    -9.99 0.00 0 -9.99 0.00 0  0.31 0.10 1  0.93 0.06  3  0.41 0.10 1 0.27 0.01 13  0.12 0.04 10  0.34 0.02 11  0.34 0.01 22  1.50 0.70  3  0.30 0.02 1 -0.37 0.10 3 -0.62 0.20 2 -0.07 0.03  5 -9.99 0.00 0 -9.99 0.00 0 -0.02 0.05 4  0.09 0.05 1  0.44 0.10 1  0.61 0.06  3  0.84 0.07 2 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J201027.8-082656    -9.99 0.00 0 -0.05 0.04 2  0.57 0.10 1  0.52 0.04  8 -9.99 0.00 0 0.52 0.01 15  0.16 0.02 13  0.37 0.01 12  0.37 0.01 17  0.09 0.01 11  0.17 0.07 4 -0.36 0.04 4  0.07 0.03 2 -0.02 0.01 18 -0.79 0.07 2  0.07 0.04 2 -0.30 0.02 7  0.34 0.07 2 -0.16 0.07 2 -0.21 0.07  2  0.23 0.09 2 -0.06 0.03  8 -0.06 0.10 1 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J203226.1+000014    -9.99 0.00 0  0.00 0.10 1  0.28 0.10 1  0.59 0.09  4  0.51 0.10 1 0.34 0.01 20  0.07 0.02 12  0.34 0.01 21  0.26 0.01 28  0.82 0.30  5 -0.04 0.06 5 -0.48 0.04 4  0.05 0.07 2 -0.13 0.01 12 -0.98 0.05 1  0.00 0.10 1 -0.26 0.04 7  0.06 0.10 1 -0.19 0.07 2 -0.04 0.07  2 -9.99 0.00 0  0.07 0.05  4 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J203622.6-071420    -9.99 0.00 0 -9.99 0.00 0  0.26 0.10 1  0.12 0.35  3 -9.99 0.00 0 0.22 0.01 18  0.04 0.02 10  0.10 0.01 16  0.30 0.02 21  0.33 0.06  5  0.22 0.21 2 -0.22 0.02 6  0.09 0.00 1 -0.08 0.01 13 -9.99 0.00 0  0.10 0.07 2 -0.56 0.04 6 -9.99 0.00 0  0.36 0.06 3  0.02 0.10  1 -9.99 0.00 0  0.12 0.05  4 -9.99 0.00 0  0.42 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J203858.9-025212    -9.99 0.00 0 -0.09 0.10 1  0.40 0.10 1  0.39 0.04  7  0.33 0.10 1 0.33 0.01 20 -0.09 0.01 11  0.34 0.01 19  0.38 0.01 25 -0.11 0.05  7  0.26 0.09 4 -0.38 0.02 5 -0.03 0.00 1 -0.13 0.01 17 -0.97 0.10 1 -0.29 0.07 2 -0.39 0.02 5  0.19 0.14 2  0.26 0.09 2  0.00 0.06  3  0.34 0.10 1  0.16 0.02  9  0.19 0.10 1  0.49 0.10 1  0.71 0.20 1 -9.99 0.00 0
J205423.5-003310    -9.99 0.00 0 -9.99 0.00 0  0.83 0.08 3  0.75 0.07  3  0.62 0.10 1 0.26 0.01 13 -0.04 0.02 13  0.39 0.01 16  0.26 0.01 22  0.98 1.00  2  0.15 0.09 3 -0.32 0.03 3  0.18 0.18 3  0.09 0.02  7 -9.99 0.00 0  0.14 0.07 2 -0.05 0.03 7  0.74 0.10 1 -0.01 0.10 1 -9.99 0.00  0 -9.99 0.00 0  0.22 0.09  2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J205849.2-035434    -9.99 0.00 0 -9.99 0.00 0  0.36 0.01 4  0.42 0.13  3  0.11 0.10 1 0.28 0.01 23 -0.13 0.03  9  0.22 0.01 19  0.13 0.01 30  0.83 0.44  4  0.07 0.15 2 -0.61 0.05 3 -0.06 0.04 2 -0.03 0.01 10 -9.99 0.00 0  0.10 0.10 1 -0.26 0.05 4 -0.04 0.10 1  0.01 0.06 3  0.16 0.10  1  0.46 0.10 1  0.06 0.10  1 -9.99 0.00 0  0.56 0.10 1 -9.99 0.00 0 -9.99 0.00 0
J211621.9-021342    -9.99 0.00 0  0.68 0.07 2 -9.99 0.00 0  0.93 0.06  5  0.40 0.10 1 0.30 0.01 22  0.31 0.02 13  0.11 0.01 17  0.34 0.01 25  1.08 0.00  1  0.14 0.05 5 -0.34 0.02 5  0.16 0.00 1 -0.04 0.01 14 -0.89 0.10 1  0.17 0.07 2 -0.20 0.03 7  0.29 0.10 1  0.09 0.07 1 -0.05 0.06  3  0.51 0.06 2  0.12 0.02  7 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J215136.0-054340    -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0  0.76 0.10  1 -0.30 0.10 1 0.26 0.01 22 -0.48 0.03  7 -0.12 0.01 17 -0.09 0.01 26 -0.72 0.08  2  0.06 0.03 5 -0.54 0.03 3 -0.33 0.08 3 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -0.76 0.07 2 -0.41 0.10 1 -0.21 0.07 2 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
2MJ22562536-0719562 -9.99 0.00 0 -9.99 0.00 0  0.42 0.10 1  0.61 0.05  3  0.29 0.10 1 0.30 0.01 21  0.14 0.02 12  0.18 0.01 21  0.31 0.01 25  0.64 0.55  3  0.25 0.04 5 -0.28 0.02 4  0.17 0.05 2  0.00 0.01 14 -0.90 0.10 1  0.19 0.04 2 -0.02 0.09 6  0.33 0.07 2  0.57 0.05 5  0.39 0.06  3  0.84 0.04 2  0.75 0.03 10  0.86 0.07 2  1.03 0.07 2  1.00 0.10 1  0.58 0.20 1
J225652.6-050007    -9.99 0.00 0 -0.20 0.07 2  0.46 0.10 1  0.46 0.04  7  0.78 0.10 1 0.48 0.01 18  0.06 0.01 13  0.31 0.01 15  0.28 0.01 24  1.38 0.43  4  0.16 0.04 5 -0.36 0.01 5 -0.21 0.07 2 -0.01 0.01 18 -0.95 0.10 1 -0.05 0.07 2 -0.49 0.04 7 -9.99 0.00 0 -0.37 0.07 2 -0.30 0.06  3  0.10 0.10 1 -0.16 0.04  5 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J230430.2+015517    -9.99 0.00 0 -9.99 0.00 0  0.33 0.10 1  0.60 0.04  4  0.35 0.10 1 0.39 0.01 22  0.15 0.01 12  0.29 0.01 22  0.32 0.01 28  1.06 1.01  2  0.06 0.06 4 -0.44 0.01 4  0.13 0.08 3  0.01 0.01 12 -9.99 0.00 0  0.15 0.07 2  0.17 0.03 7 -9.99 0.00 0 -9.99 0.00 0  0.31 0.10  1 -9.99 0.00 0  0.17 0.07  2 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
J232519.0-081554    -9.99 0.00 0 -9.99 0.00 0  0.71 0.08 2  1.20 0.03 10 -9.99 0.00 0 0.59 0.01 21  0.22 0.01 11  0.39 0.01 16  0.19 0.01 24  1.84 0.41  4  0.11 0.03 4 -0.25 0.05 3  0.02 0.08 3 -0.01 0.02  7 -9.99 0.00 0  0.00 0.07 2 -0.36 0.01 5 -0.07 0.01 1 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00  0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0 -9.99 0.00 0
